gid,role,role_score,cluster_id,priority_score,evidence
100000005493505100,terminal,1.0,3,0.517435,"terminal: вход. рёбер 3, исход. 0; суммы 62020.00/0.00 KZT; транзакций 3, depth 0, seed=да"
100000005495722100,peripheral,0.5,77,0.175,"peripheral: вход. рёбер 0, исход. 0; суммы 0.00/0.00 KZT; транзакций 0, depth 0, seed=да"
100000005498992100,distributor,1.0,2,0.592386,"distributor: вход. рёбер 0, исход. 16; суммы 0.00/2262868.00 KZT; транзакций 19, depth 0, seed=да"
100000005519347100,transit,0.75,4,0.64495,"transit: вход. рёбер 2, исход. 1; суммы 73100.00/99000.00 KZT; транзакций 3, depth 0, seed=да"
100000005523088100,terminal,0.75,47,0.462201,"terminal: вход. рёбер 1, исход. 0; суммы 700000.00/0.00 KZT; транзакций 2, depth 0, seed=да"
100000005543136100,peripheral,0.35,3,0.259699,"peripheral: вход. рёбер 0, исход. 1; суммы 0.00/10000.00 KZT; транзакций 1, depth 0, seed=да"
100000005550592100,peripheral,0.5,78,0.175,"peripheral: вход. рёбер 0, исход. 0; суммы 0.00/0.00 KZT; транзакций 0, depth 0, seed=да"
100000005560900100,peripheral,0.5,79,0.175,"peripheral: вход. рёбер 0, исход. 0; суммы 0.00/0.00 KZT; транзакций 0, depth 0, seed=да"
100000005568407100,peripheral,0.5,80,0.175,"peripheral: вход. рёбер 0, исход. 0; суммы 0.00/0.00 KZT; транзакций 0, depth 0, seed=да"
100000005668605100,terminal,1.0,47,0.52363,"terminal: вход. рёбер 3, исход. 0; суммы 94500.00/0.00 KZT; транзакций 3, depth 0, seed=да"
100000005744674100,peripheral,0.35,47,0.283395,"peripheral: вход. рёбер 0, исход. 1; суммы 0.00/50066.00 KZT; транзакций 2, depth 0, seed=да"
100000006232815100,distributor,0.74125,24,0.661324,"distributor: вход. рёбер 1, исход. 5; суммы 160000.00/296500.00 KZT; транзакций 7, depth 0, seed=да"
100000006249740100,distributor,0.75,81,0.435896,"distributor: вход. рёбер 0, исход. 3; суммы 0.00/93007.00 KZT; транзакций 5, depth 0, seed=да"
100000006831291100,peripheral,0.35,81,0.265663,"peripheral: вход. рёбер 0, исход. 1; суммы 0.00/15000.00 KZT; транзакций 3, depth 0, seed=да"
100000006866783100,distributor,1.0,0,0.911883,"distributor: вход. рёбер 13, исход. 67; суммы 838812.00/3948037.00 KZT; транзакций 121, depth 0, seed=да"
100000007018630100,peripheral,0.35,35,0.30377,"peripheral: вход. рёбер 0, исход. 1; суммы 0.00/200000.00 KZT; транзакций 5, depth 0, seed=да"
100000007747786100,distributor,1.0,2,0.627041,"distributor: вход. рёбер 0, исход. 31; суммы 0.00/4238009.40 KZT; транзакций 35, depth 0, seed=да"
100000007982728100,distributor,1.0,2,0.575496,"distributor: вход. рёбер 0, исход. 8; суммы 0.00/1804384.00 KZT; транзакций 12, depth 0, seed=да"
100000008117324100,peripheral,0.5,84,0.175,"peripheral: вход. рёбер 0, исход. 0; суммы 0.00/0.00 KZT; транзакций 0, depth 0, seed=да"
100000008205000100,peripheral,0.5,85,0.175,"peripheral: вход. рёбер 0, исход. 0; суммы 0.00/0.00 KZT; транзакций 0, depth 0, seed=да"
100000008314203100,coordinator,0.5,40,0.551145,"coordinator: вход. рёбер 2, исход. 2; суммы 382076.00/327000.00 KZT; транзакций 23, depth 0, seed=да"
100000008418835100,coordinator,0.625,70,0.464143,"coordinator: вход. рёбер 1, исход. 4; суммы 1372000.00/186179.00 KZT; транзакций 73, depth 0, seed=да"
100000008513251100,peripheral,0.5,86,0.175,"peripheral: вход. рёбер 0, исход. 0; суммы 0.00/0.00 KZT; транзакций 0, depth 0, seed=да"
100000008516839100,terminal,1.0,47,0.53091,"terminal: вход. рёбер 3, исход. 0; суммы 155000.00/0.00 KZT; транзакций 4, depth 0, seed=да"
100000008522127100,peripheral,0.35,57,0.299039,"peripheral: вход. рёбер 0, исход. 1; суммы 0.00/145000.00 KZT; транзакций 3, depth 0, seed=да"
100000008571433100,distributor,0.5,56,0.593549,"distributor: вход. рёбер 2, исход. 2; суммы 350000.00/1434000.00 KZT; транзакций 5, depth 0, seed=да"
100000008575624100,distributor,0.75,68,0.435331,"distributor: вход. рёбер 0, исход. 3; суммы 0.00/89500.00 KZT; транзакций 5, depth 0, seed=да"
100000008601794100,transit,0.75,37,0.675424,"transit: вход. рёбер 2, исход. 1; суммы 494400.00/871400.00 KZT; транзакций 21, depth 0, seed=да"
100000008637537100,distributor,0.75,40,0.691944,"distributor: вход. рёбер 3, исход. 3; суммы 619890.00/2351495.00 KZT; транзакций 52, depth 0, seed=да"
100000008650785100,distributor,0.5,4,0.562221,"distributor: вход. рёбер 2, исход. 2; суммы 92000.00/120120.00 KZT; транзакций 4, depth 0, seed=да"
100000008654653100,peripheral,0.35,4,0.284508,"peripheral: вход. рёбер 0, исход. 1; суммы 0.00/54000.00 KZT; транзакций 1, depth 0, seed=да"
100000008659445100,distributor,1.0,7,0.765317,"distributor: вход. рёбер 3, исход. 4; суммы 138490.00/875150.00 KZT; транзакций 25, depth 0, seed=да"
100000008669037100,peripheral,0.5,87,0.175,"peripheral: вход. рёбер 0, исход. 0; суммы 0.00/0.00 KZT; транзакций 0, depth 0, seed=да"
100000008673001100,terminal,0.75,47,0.43029,"terminal: вход. рёбер 1, исход. 0; суммы 80000.00/0.00 KZT; транзакций 1, depth 0, seed=да"
100000008680731100,distributor,1.0,6,0.604627,"distributor: вход. рёбер 0, исход. 27; суммы 0.00/1464354.00 KZT; транзакций 28, depth 0, seed=да"
100000008701222100,peripheral,0.5,88,0.175,"peripheral: вход. рёбер 0, исход. 0; суммы 0.00/0.00 KZT; транзакций 0, depth 0, seed=да"
100000008738325100,transit,0.75,47,0.633807,"transit: вход. рёбер 1, исход. 1; суммы 36550.00/54000.00 KZT; транзакций 2, depth 0, seed=да"
100000003134937100,terminal,0.75,4,0.400113,"terminal: вход. рёбер 1, исход. 0; суммы 10286.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000005074393100,coordinator,1.0,10,0.773468,"coordinator: вход. рёбер 4, исход. 6; суммы 563026.00/685500.00 KZT; транзакций 15, depth 1, seed=нет"
100000001924185100,consolidator,0.5,9,0.353831,"consolidator: вход. рёбер 2, исход. 0; суммы 151000.00/0.00 KZT; транзакций 2, depth 1, seed=нет"
100000004070318100,distributor,1.0,0,0.788181,"distributor: вход. рёбер 4, исход. 19; суммы 207246.55/551860.00 KZT; транзакций 43, depth 1, seed=нет"
100000005807278100,terminal,0.75,54,0.397107,"terminal: вход. рёбер 1, исход. 0; суммы 8385.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000003377795100,terminal,0.75,2,0.394452,"terminal: вход. рёбер 1, исход. 0; суммы 7000.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000004330371100,consolidator,0.5,4,0.438444,"consolidator: вход. рёбер 2, исход. 2; суммы 264171.00/90681.00 KZT; транзакций 18, depth 1, seed=нет"
100000008165763100,coordinator,1.0,3,0.820575,"coordinator: вход. рёбер 15, исход. 17; суммы 1165815.00/1267858.00 KZT; транзакций 43, depth 1, seed=нет"
100000001684867100,terminal,0.75,4,0.416128,"terminal: вход. рёбер 1, исход. 0; суммы 30550.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000003900547100,terminal,0.75,4,0.412392,"terminal: вход. рёбер 1, исход. 0; суммы 23700.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000006656003100,peripheral,0.35,27,0.367056,"peripheral: вход. рёбер 1, исход. 1; суммы 20000.00/9000.00 KZT; транзакций 2, depth 1, seed=нет"
100000008237827100,terminal,0.75,3,0.420093,"terminal: вход. рёбер 1, исход. 0; суммы 40001.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000003014659100,terminal,0.75,9,0.44872,"terminal: вход. рёбер 1, исход. 0; суммы 280000.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000007939160100,peripheral,0.35,20,0.331323,"peripheral: вход. рёбер 1, исход. 2; суммы 795000.00/14300.00 KZT; транзакций 4, depth 1, seed=нет"
100000007274584100,terminal,0.75,3,0.419338,"terminal: вход. рёбер 1, исход. 0; суммы 38000.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000001524952100,terminal,0.75,0,0.434122,"terminal: вход. рёбер 1, исход. 0; суммы 103807.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000003131693100,terminal,0.75,3,0.45214,"terminal: вход. рёбер 1, исход. 0; суммы 353277.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000008383405100,terminal,0.75,18,0.413178,"terminal: вход. рёбер 1, исход. 0; суммы 25000.00/0.00 KZT; транзакций 2, depth 1, seed=нет"
100000008736173100,terminal,0.75,27,0.416371,"terminal: вход. рёбер 1, исход. 0; суммы 31060.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000002861485100,terminal,0.75,4,0.415524,"terminal: вход. рёбер 1, исход. 0; суммы 29323.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000008745474100,terminal,0.75,27,0.420297,"terminal: вход. рёбер 1, исход. 0; суммы 40559.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000008691330100,terminal,0.75,27,0.410918,"terminal: вход. рёбер 1, исход. 0; суммы 21440.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000007639767100,distributor,1.0,0,0.775645,"distributor: вход. рёбер 4, исход. 10; суммы 90913.00/822244.00 KZT; транзакций 17, depth 1, seed=нет"
100000002921047100,consolidator,0.5,2,0.46962,"consolidator: вход. рёбер 2, исход. 1; суммы 338000.00/163000.02 KZT; транзакций 3, depth 1, seed=нет"
100000004783447100,terminal,0.75,27,0.413868,"terminal: вход. рёбер 1, исход. 0; суммы 26200.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000008696919100,terminal,0.75,27,0.416784,"terminal: вход. рёбер 1, исход. 0; суммы 31945.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000008736940100,consolidator,0.75,7,0.549937,"consolidator: вход. рёбер 3, исход. 3; суммы 451090.00/182100.00 KZT; транзакций 19, depth 1, seed=нет"
100000005940652100,terminal,0.75,40,0.397125,"terminal: вход. рёбер 1, исход. 0; суммы 8395.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000004180097100,consolidator,0.75,0,0.539445,"consolidator: вход. рёбер 3, исход. 3; суммы 104854.00/47800.00 KZT; транзакций 12, depth 1, seed=нет"
100000005539201100,transit,0.75,4,0.540006,"transit: вход. рёбер 1, исход. 1; суммы 45504.00/25000.00 KZT; транзакций 2, depth 1, seed=нет"
100000005620225100,consolidator,0.5,0,0.337525,"consolidator: вход. рёбер 2, исход. 0; суммы 49845.66/0.00 KZT; транзакций 2, depth 1, seed=нет"
100000004388353100,consolidator,0.5,9,0.340961,"consolidator: вход. рёбер 2, исход. 0; суммы 62960.00/0.00 KZT; транзакций 2, depth 1, seed=нет"
100000007442518100,distributor,1.0,31,0.800453,"distributor: вход. рёбер 5, исход. 9; суммы 510000.00/4419999.00 KZT; транзакций 20, depth 1, seed=нет"
100000000267734100,distributor,0.6266666666666667,2,0.62648,"distributor: вход. рёбер 2, исход. 7; суммы 180000.00/282000.00 KZT; транзакций 12, depth 1, seed=нет"
100000001987030100,consolidator,0.5,4,0.462346,"consolidator: вход. рёбер 2, исход. 1; суммы 30864.00/19000.00 KZT; транзакций 3, depth 1, seed=нет"
100000002603478100,terminal,0.75,6,0.412268,"terminal: вход. рёбер 1, исход. 0; суммы 23500.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000001380054100,distributor,0.75,24,0.663644,"distributor: вход. рёбер 2, исход. 3; суммы 127050.00/360000.00 KZT; транзакций 6, depth 1, seed=нет"
100000002992171100,terminal,0.75,27,0.405293,"terminal: вход. рёбер 1, исход. 0; суммы 14627.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000002781227100,coordinator,0.625,57,0.617129,"coordinator: вход. рёбер 2, исход. 3; суммы 191167.62/212420.00 KZT; транзакций 18, depth 1, seed=нет"
100000008745643100,terminal,0.75,27,0.410124,"terminal: вход. рёбер 1, исход. 0; суммы 20313.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000002836736100,consolidator,0.5,2,0.371708,"consolidator: вход. рёбер 2, исход. 0; суммы 509000.00/0.00 KZT; транзакций 2, depth 1, seed=нет"
100000004188160100,distributor,0.6093464751542191,4,0.606227,"distributor: вход. рёбер 2, исход. 5; суммы 87862.00/133846.00 KZT; транзакций 11, depth 1, seed=нет"
100000004841728100,terminal,0.75,27,0.424011,"terminal: вход. рёбер 1, исход. 0; суммы 52208.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000001554432100,terminal,0.75,3,0.424486,"terminal: вход. рёбер 1, исход. 0; суммы 53920.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000008768896100,terminal,0.75,27,0.422484,"terminal: вход. рёбер 1, исход. 0; суммы 47060.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000008232832100,peripheral,0.35,40,0.40009,"peripheral: вход. рёбер 1, исход. 1; суммы 337000.00/138000.00 KZT; транзакций 3, depth 1, seed=нет"
100000002864256100,terminal,0.75,3,0.438073,"terminal: вход. рёбер 1, исход. 0; суммы 135780.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000001929088100,consolidator,0.5,2,0.368015,"consolidator: вход. рёбер 2, исход. 0; суммы 396010.00/0.00 KZT; транзакций 2, depth 1, seed=нет"
100000002794197100,terminal,0.75,2,0.415909,"terminal: вход. рёбер 1, исход. 0; суммы 30100.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000005669845100,terminal,0.75,24,0.409895,"terminal: вход. рёбер 1, исход. 0; суммы 20000.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000002211413100,terminal,0.75,27,0.418946,"terminal: вход. рёбер 1, исход. 0; суммы 37000.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000002784085100,terminal,0.75,2,0.44377,"terminal: вход. рёбер 1, исход. 0; суммы 200000.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000008782421100,terminal,0.75,27,0.423281,"terminal: вход. рёбер 1, исход. 0; суммы 49680.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000003739818100,terminal,0.75,3,0.425378,"terminal: вход. рёбер 1, исход. 0; суммы 57293.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000002214570100,terminal,0.75,27,0.414019,"terminal: вход. рёбер 1, исход. 0; суммы 26471.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000006443391100,consolidator,0.5781043211460831,2,0.524222,"consolidator: вход. рёбер 3, исход. 2; суммы 86775.93/60041.71 KZT; транзакций 13, depth 1, seed=нет"
100000005473151100,consolidator,0.75,15,0.519918,"consolidator: вход. рёбер 3, исход. 4; суммы 1220000.00/225000.00 KZT; транзакций 10, depth 1, seed=нет"
100000005124479100,consolidator,0.5,0,0.389991,"consolidator: вход. рёбер 2, исход. 2; суммы 137753.00/22000.00 KZT; транзакций 4, depth 1, seed=нет"
100000005527892100,distributor,1.0,33,0.768098,"distributor: вход. рёбер 3, исход. 8; суммы 220001.00/552419.00 KZT; транзакций 11, depth 1, seed=нет"
100000008028628100,terminal,0.75,27,0.425361,"terminal: вход. рёбер 1, исход. 0; суммы 57224.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000001953577100,terminal,0.75,27,0.40624,"terminal: вход. рёбер 1, исход. 0; суммы 15600.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000008193577100,distributor,1.0,7,0.758424,"distributor: вход. рёбер 2, исход. 5; суммы 154300.00/480180.00 KZT; транзакций 22, depth 1, seed=нет"
100000008753193100,terminal,0.75,27,0.418222,"terminal: вход. рёбер 1, исход. 0; суммы 35225.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000008746025100,terminal,0.75,27,0.411297,"terminal: вход. рёбер 1, исход. 0; суммы 22000.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000002934441100,consolidator,0.5,0,0.340458,"consolidator: вход. рёбер 2, исход. 0; суммы 60845.60/0.00 KZT; транзакций 2, depth 1, seed=нет"
100000003701161100,consolidator,1.0,26,0.620082,"consolidator: вход. рёбер 4, исход. 3; суммы 1527103.00/349000.00 KZT; транзакций 20, depth 1, seed=нет"
100000006707582100,distributor,1.0,15,0.780382,"distributor: вход. рёбер 2, исход. 14; суммы 39520.00/961138.00 KZT; транзакций 17, depth 1, seed=нет"
100000003239379100,terminal,0.75,6,0.432426,"terminal: вход. рёбер 1, исход. 0; суммы 92500.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000000979923100,terminal,0.75,9,0.43326,"terminal: вход. рёбер 1, исход. 0; суммы 97900.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000001111763100,terminal,0.75,27,0.407629,"terminal: вход. рёбер 1, исход. 0; суммы 17144.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000003865939100,terminal,0.75,64,0.430557,"terminal: вход. рёбер 1, исход. 0; суммы 81465.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000002858835100,terminal,0.75,27,0.412821,"terminal: вход. рёбер 1, исход. 0; суммы 24400.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000003404627100,consolidator,1.0,40,0.558114,"consolidator: вход. рёбер 4, исход. 0; суммы 877700.00/0.00 KZT; транзакций 5, depth 1, seed=нет"
100000008691027100,terminal,0.75,27,0.407959,"terminal: вход. рёбер 1, исход. 0; суммы 17534.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000004071080100,consolidator,1.0,0,0.592412,"consolidator: вход. рёбер 9, исход. 2; суммы 238600.00/46500.00 KZT; транзакций 21, depth 1, seed=нет"
100000002864680100,terminal,0.75,6,0.425025,"terminal: вход. рёбер 1, исход. 0; суммы 55932.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000001330685100,consolidator,0.75,8,0.494478,"consolidator: вход. рёбер 3, исход. 1; суммы 2435923.00/100500.00 KZT; транзакций 8, depth 1, seed=нет"
100000008745725100,terminal,0.75,27,0.422484,"terminal: вход. рёбер 1, исход. 0; суммы 47060.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000002621949100,terminal,0.75,3,0.440905,"terminal: вход. рёбер 1, исход. 0; суммы 164612.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000007908818100,consolidator,0.9635430463576159,3,0.640897,"consolidator: вход. рёбер 4, исход. 6; суммы 727475.00/302000.00 KZT; транзакций 17, depth 1, seed=нет"
100000008691495100,terminal,0.75,27,0.41431,"terminal: вход. рёбер 1, исход. 0; суммы 27000.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000003832231100,terminal,0.75,3,0.418128,"terminal: вход. рёбер 1, исход. 0; суммы 35000.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000002371751100,transit,0.75,35,0.657395,"transit: вход. рёбер 1, исход. 1; суммы 200000.00/250000.00 KZT; транзакций 6, depth 1, seed=нет"
100000002894076100,consolidator,1.0,2,0.561737,"consolidator: вход. рёбер 4, исход. 0; суммы 1122782.00/0.00 KZT; транзакций 6, depth 1, seed=нет"
100000001362940100,terminal,0.75,3,0.430473,"terminal: вход. рёбер 1, исход. 0; суммы 81000.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000008741372100,terminal,0.75,27,0.418532,"terminal: вход. рёбер 1, исход. 0; суммы 35975.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000002618492100,consolidator,0.5,9,0.363758,"consolidator: вход. рёбер 2, исход. 0; суммы 296500.00/0.00 KZT; транзакций 2, depth 1, seed=нет"
100000002750332100,terminal,0.75,2,0.401574,"terminal: вход. рёбер 1, исход. 0; суммы 11360.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000004948177100,consolidator,0.75,4,0.458665,"consolidator: вход. рёбер 3, исход. 0; суммы 437163.00/0.00 KZT; транзакций 8, depth 1, seed=нет"
100000002511825100,terminal,0.75,0,0.427235,"terminal: вход. рёбер 1, исход. 0; суммы 65000.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000008566737100,consolidator,0.5,0,0.360021,"consolidator: вход. рёбер 2, исход. 0; суммы 230000.00/0.00 KZT; транзакций 2, depth 1, seed=нет"
100000008661585100,terminal,0.75,27,0.421205,"terminal: вход. рёбер 1, исход. 0; суммы 43141.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
100000004759121100,consolidator,0.9102564102564102,0,0.62361,"consolidator: вход. рёбер 6, исход. 2; суммы 710000.00/312000.00 KZT; транзакций 16, depth 1, seed=нет"
100000004360785100,terminal,0.75,4,0.432772,"terminal: вход. рёбер 1, исход. 0; суммы 94705.00/0.00 KZT; транзакций 1, depth 1, seed=нет"
